Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
48450,-33.68756103515625,25.315940856933594,0.0,677.9912109375,-688.0343017578125,490.3613586425781,-28.229923248291016,19.744680404663086,0.0
48455,-33.67026901245117,25.282461166381836,0.0,678.0277099609375,-688.0708618164062,490.3876953125,-28.230073928833008,19.745407104492188,0.0
48460,-33.683101654052734,25.2813720703125,0.0,678.0648193359375,-688.1095581054688,490.4125061035156,-28.229700088500977,19.743995666503906,0.0
48466,-33.69788360595703,25.26285171508789,0.0,678.1071166992188,-688.156005859375,490.4424743652344,-28.22434425354004,19.734886169433594,0.0
48471,-33.666221618652344,25.286684036254883,0.0,678.1435546875,-688.1923217773438,490.4678955078125,-28.22467803955078,19.736032485961914,0.0
48476,-33.71098327636719,25.28609848022461,0.0,678.18017578125,-688.2308959960938,490.4927062988281,-28.225074768066406,19.734962463378906,0.0
48481,-33.682559967041016,25.269611358642578,0.0,678.216064453125,-688.2676391601562,490.5180358886719,-28.22603416442871,19.73560333251953,0.0
48486,-33.73523712158203,25.26753807067871,0.0,678.2516479492188,-688.3047485351562,490.5411682128906,-28.227638244628906,19.735841751098633,0.0
48491,-33.710514068603516,25.28490447998047,0.0,678.2875366210938,-688.3427734375,490.5655212402344,-28.228757858276367,19.73528289794922,0.0
48496,-33.705753326416016,25.273250579833984,0.0,678.3230590820312,-688.3807373046875,490.5910949707031,-28.230213165283203,19.73472023010254,0.0
48501,-33.71420669555664,25.273193359375,0.0,678.3591918945312,-688.4172973632812,490.6153564453125,-28.23110580444336,19.73552131652832,0.0
48506,-33.70042419433594,25.296045303344727,0.0,678.3951416015625,-688.4552612304688,490.64093017578125,-28.232046127319336,19.7351016998291,0.0
48511,-33.74298095703125,25.29873275756836,0.0,678.4324951171875,-688.4923095703125,490.667724609375,-28.231895446777344,19.735607147216797,0.0
48516,-33.684852600097656,25.302616119384766,0.0,678.4684448242188,-688.52978515625,490.6954345703125,-28.232717514038086,19.735675811767578,0.0
48521,-33.65544891357422,25.27422523498535,0.0,678.5057983398438,-688.5691528320312,490.7225341796875,-28.23196792602539,19.73365592956543,0.0
48526,-33.70723342895508,25.291561126708984,0.0,678.54296875,-688.6072387695312,490.74932861328125,-28.231718063354492,19.733049392700195,0.0
48531,-33.709930419921875,25.30657196044922,0.0,678.58154296875,-688.6458740234375,490.77520751953125,-28.230119705200195,19.732013702392578,0.0
48536,-33.66891860961914,25.281864166259766,0.0,678.6168212890625,-688.6836547851562,490.8022155761719,-28.23151397705078,19.73164939880371,0.0
48541,-33.69474792480469,25.29844856262207,0.0,678.6539306640625,-688.721435546875,490.8275451660156,-28.231246948242188,19.731393814086914,0.0
48546,-33.6993408203125,25.263019561767578,0.0,678.6922607421875,-688.7593994140625,490.8531799316406,-28.229795455932617,19.73074722290039,0.0
48551,-33.7443733215332,25.301271438598633,0.0,678.7279052734375,-688.7952880859375,490.87982177734375,-28.231306076049805,19.732404708862305,0.0
48556,-33.67890548706055,25.286672592163086,0.0,678.7642211914062,-688.8336181640625,490.9072265625,-28.2316837310791,19.731523513793945,0.0
48561,-33.69818115234375,25.279617309570312,0.0,678.80078125,-688.8693237304688,490.93218994140625,-28.23195457458496,19.73317527770996,0.0
48566,-33.74673843383789,25.28241539001465,0.0,678.8364868164062,-688.906494140625,490.95867919921875,-28.233379364013672,19.733388900756836,0.0
48571,-33.75457000732422,25.269983291625977,0.0,678.874755859375,-688.942626953125,490.9838562011719,-28.232341766357422,19.734577178955078,0.0
48576,-33.72592544555664,25.28959846496582,0.0,678.91162109375,-688.9802856445312,491.0082702636719,-28.232479095458984,19.7343692779541,0.0
48581,-33.72380065917969,25.292583465576172,0.0,678.9494018554688,-689.0162963867188,491.033447265625,-28.231689453125,19.73577117919922,0.0
48586,-33.7286491394043,25.277196884155273,0.0,678.9856567382812,-689.0546264648438,491.0588684082031,-28.232450485229492,19.734783172607422,0.0
48591,-33.68212127685547,25.265153884887695,0.0,679.0225219726562,-689.0914916992188,491.08428955078125,-28.232284545898438,19.735157012939453,0.0
48596,-33.75075149536133,25.29231071472168,0.0,679.0586547851562,-689.1304931640625,491.1091003417969,-28.233335494995117,19.733585357666016,0.0
48602,-33.704071044921875,25.239473342895508,0.0,679.1033325195312,-689.1758422851562,491.1388854980469,-28.225631713867188,19.725481033325195,0.0
48607,-33.71115493774414,25.311779022216797,0.0,679.140869140625,-689.21337890625,491.1639099121094,-28.22511863708496,19.725643157958984,0.0
48612,-33.668155670166016,25.301895141601562,0.0,679.1768188476562,-689.2501831054688,491.1900939941406,-28.225910186767578,19.726491928100586,0.0
48617,-33.721221923828125,25.306631088256836,0.0,679.2130737304688,-689.2864379882812,491.21588134765625,-28.226743698120117,19.727893829345703,0.0
48622,-33.70681381225586,25.259681701660156,0.0,679.2498168945312,-689.3242797851562,491.24151611328125,-28.227014541625977,19.727375030517578,0.0
48627,-33.6246452331543,25.244779586791992,0.0,679.286865234375,-689.359375,491.26739501953125,-28.226425170898438,19.72948455810547,0.0
48632,-33.76686096191406,25.32685661315918,0.0,679.3239135742188,-689.3945922851562,491.2946472167969,-28.226787567138672,19.7320499420166,0.0
48637,-33.71245193481445,25.256254196166992,0.0,679.3607177734375,-689.4314575195312,491.3223571777344,-28.227006912231445,19.732452392578125,0.0
48642,-33.71279525756836,25.285146713256836,0.0,679.39501953125,-689.4682006835938,491.34808349609375,-28.229724884033203,19.733192443847656,0.0
48647,-33.718963623046875,25.30469512939453,0.0,679.4306640625,-689.5042114257812,491.3741760253906,-28.231098175048828,19.734737396240234,0.0
