Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
2181,-2.931640625,-1.825195313,-4.942626953,515,-497,290
2186,-2.931152344,-1.822753906,-4.945800781,511,-483,281
2191,-2.927490234,-1.827392578,-4.946533203,499,-482,263
2196,-2.928466797,-1.823486328,-4.943359375,488,-491,305
2201,-2.929199219,-1.824951172,-4.942382813,533,-473,275
2206,-2.925537109,-1.828125,-4.940185547,519,-491,291
2211,-2.929443359,-1.828369141,-4.94140625,532,-488,272
2216,-2.927978516,-1.822265625,-4.947753906,519,-476,296
2221,-2.932861328,-1.822265625,-4.940917969,508,-483,285
2226,-2.931396484,-1.826171875,-4.940673828,487,-502,298
2231,-2.932861328,-1.819580078,-4.943359375,503,-486,259
2236,-2.9296875,-1.822998047,-4.945068359,509,-469,273
2241,-2.927001953,-1.828125,-4.952392578,507,-484,287
2246,-2.929931641,-1.82421875,-4.946289063,508,-470,262
2252,-2.926757813,-1.822753906,-4.943115234,533,-478,284
2257,-2.932861328,-1.825927734,-4.943603516,517,-472,291
2262,-2.927978516,-1.825195313,-4.938964844,528,-455,284
2267,-2.928222656,-1.826416016,-4.941894531,497,-481,266
2272,-2.926513672,-1.823974609,-4.945800781,532,-490,266
