Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
2086,-3.929931641,-2.812255859,-4.920166016,471,-479,353
2091,-3.931152344,-2.808837891,-4.916015625,494,-487,360
2096,-3.935791016,-2.809570313,-4.916992188,465,-498,340
2101,-3.932128906,-2.811035156,-4.919921875,473,-517,329
2106,-3.931884766,-2.8125,-4.919433594,505,-516,324
2111,-3.934570313,-2.806396484,-4.915039063,477,-504,333
2116,-3.930664063,-2.803222656,-4.924072266,464,-480,350
2121,-3.930419922,-2.807617188,-4.917480469,497,-474,341
2126,-3.935058594,-2.807373047,-4.921142578,475,-464,358
2131,-3.937011719,-2.806396484,-4.914550781,453,-466,334
2136,-3.930664063,-2.805908203,-4.915039063,471,-482,319
2141,-3.936035156,-2.809326172,-4.915039063,494,-513,352
2146,-3.931640625,-2.806396484,-4.921630859,480,-503,326
2151,-3.929199219,-2.808105469,-4.918701172,486,-501,326
2156,-3.934814453,-2.812255859,-4.925537109,468,-533,335
2161,-3.927246094,-2.804931641,-4.912597656,484,-509,359
2166,-3.929199219,-2.808105469,-4.915527344,485,-502,354
2171,-3.934326172,-2.810058594,-4.919189453,481,-466,342
2176,-3.935791016,-2.805419922,-4.915283203,475,-454,337
2181,-3.934326172,-2.806640625,-4.917480469,463,-453,328
2186,-3.934082031,-2.810546875,-4.917236328,488,-467,334
2191,-3.928955078,-2.805908203,-4.920410156,480,-491,331
2196,-3.9375,-2.807128906,-4.921142578,482,-477,328
2202,-3.932617188,-2.814453125,-4.925537109,489,-500,318
2207,-3.934570313,-2.809326172,-4.918945313,485,-531,356
2212,-3.93359375,-2.805419922,-4.911621094,467,-515,340
2217,-3.931884766,-2.810058594,-4.919433594,478,-496,353
2222,-3.928710938,-2.809082031,-4.915527344,479,-492,349
2227,-3.935058594,-2.806396484,-4.911132813,484,-512,361
2232,-3.932128906,-2.810302734,-4.920654297,489,-464,324
2237,-3.931884766,-2.805908203,-4.919189453,483,-468,350
2242,-3.933837891,-2.807128906,-4.910644531,459,-471,329
2247,-3.936035156,-2.808837891,-4.911132813,501,-467,332
2252,-3.929199219,-2.806640625,-4.921386719,457,-505,347
2257,-3.932861328,-2.809570313,-4.916748047,469,-501,357
2262,-3.934326172,-2.807128906,-4.917236328,483,-498,345
2267,-3.932373047,-2.809326172,-4.9140625,483,-515,360
