Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
11553,-2.958496094,-2.844726563,-5.948486328,513,-489,324
11559,-2.957763672,-2.844726563,-5.939941406,497,-511,305
11564,-2.960693359,-2.847900391,-5.952636719,494,-489,334
11569,-2.962402344,-2.847167969,-5.944091797,494,-473,339
11574,-2.958740234,-2.844482422,-5.949462891,464,-489,313
11579,-2.957519531,-2.845703125,-5.947265625,484,-479,325
11584,-2.960205078,-2.844482422,-5.942382813,487,-480,314
11589,-2.958496094,-2.844970703,-5.944091797,497,-496,324
11594,-2.958984375,-2.846191406,-5.945068359,515,-505,315
11599,-2.95703125,-2.844238281,-5.948974609,500,-464,315
11604,-2.958740234,-2.845214844,-5.951416016,499,-498,310
11609,-2.958007813,-2.845458984,-5.945068359,494,-507,324
11614,-2.95703125,-2.844482422,-5.947753906,509,-496,311
11619,-2.953613281,-2.845458984,-5.945556641,482,-489,358
11624,-2.956787109,-2.841064453,-5.951416016,487,-501,335
11629,-2.958251953,-2.845703125,-5.949707031,488,-510,326
11634,-2.959960938,-2.846923828,-5.946289063,478,-489,323
11639,-2.955810547,-2.844482422,-5.946289063,493,-492,321
11644,-2.957519531,-2.842529297,-5.951904297,475,-475,333
11649,-2.952880859,-2.847900391,-5.939208984,505,-470,325
11654,-2.956787109,-2.844482422,-5.952636719,487,-500,343
11659,-2.956298828,-2.844482422,-5.943359375,490,-469,321
11664,-2.958496094,-2.843017578,-5.947998047,500,-487,326
11669,-2.955810547,-2.846435547,-5.9453125,484,-501,308
11674,-2.955078125,-2.843505859,-5.955566406,467,-484,291
11679,-2.959228516,-2.849609375,-5.945800781,484,-481,324
11684,-2.960205078,-2.845703125,-5.943359375,493,-487,328
11689,-2.955810547,-2.846679688,-5.946044922,479,-506,317
11694,-2.957275391,-2.845214844,-5.943359375,512,-469,285
11700,-2.955810547,-2.84375,-5.944580078,495,-464,313
11705,-2.959228516,-2.844726563,-5.94921875,485,-463,309
11710,-2.957763672,-2.845458984,-5.947998047,517,-473,325
11715,-2.958007813,-2.845947266,-5.938232422,507,-482,332
11720,-2.961181641,-2.844238281,-5.946777344,491,-482,318
11725,-2.959960938,-2.845458984,-5.952636719,493,-487,300
11730,-2.960449219,-2.849121094,-5.941894531,485,-475,331
11735,-2.959472656,-2.848144531,-5.947998047,482,-485,319
11740,-2.956298828,-2.844238281,-5.946533203,486,-468,317
11745,-2.958251953,-2.849365234,-5.947509766,497,-476,320
11750,-2.959960938,-2.845703125,-5.942382813,498,-507,319
11755,-2.955566406,-2.844482422,-5.951171875,486,-470,307
11760,-2.955566406,-2.844726563,-5.944824219,509,-473,302
11765,-2.958496094,-2.846191406,-5.946044922,490,-478,326
11770,-2.955078125,-2.844726563,-5.947021484,482,-473,313
11775,-2.957519531,-2.846191406,-5.945800781,470,-489,315
11780,-2.959716797,-2.844482422,-5.950439453,482,-473,334
11785,-2.959960938,-2.845703125,-5.94921875,452,-484,322
11790,-2.956054688,-2.846923828,-5.944824219,489,-472,324
11795,-2.960449219,-2.847167969,-5.949707031,495,-477,332
11800,-2.95703125,-2.84375,-5.947265625,509,-470,311
11805,-2.955078125,-2.84375,-5.947753906,488,-479,325
11810,-2.956298828,-2.848876953,-5.951416016,487,-473,296
11815,-2.960205078,-2.845703125,-5.949462891,492,-480,312
11820,-2.956054688,-2.843505859,-5.948730469,500,-486,303
11825,-2.959228516,-2.84765625,-5.942626953,496,-502,303
11830,-2.957275391,-2.849121094,-5.948974609,497,-507,311
11836,-2.956787109,-2.844238281,-5.944335938,499,-477,328
11841,-2.956787109,-2.84375,-5.953613281,470,-492,335
11846,-2.957763672,-2.842285156,-5.948486328,486,-467,312
11851,-2.959960938,-2.846435547,-5.944091797,475,-467,318
11856,-2.957763672,-2.84765625,-5.952148438,494,-480,318
11861,-2.956054688,-2.846679688,-5.941162109,509,-481,322
11866,-2.955322266,-2.846435547,-5.946777344,525,-494,295
11871,-2.957275391,-2.846191406,-5.946777344,485,-478,310
11876,-2.955810547,-2.844726563,-5.943359375,493,-492,312
11881,-2.955078125,-2.841552734,-5.9453125,470,-472,308
11886,-2.956054688,-2.849609375,-5.939208984,488,-478,342
11891,-2.958740234,-2.843994141,-5.951416016,472,-458,316
11896,-2.958740234,-2.845947266,-5.942871094,485,-490,322
11901,-2.956542969,-2.845214844,-5.944335938,469,-489,321
11906,-2.958984375,-2.848632813,-5.944335938,503,-482,328
11911,-2.958496094,-2.850341797,-5.944824219,480,-473,323
11916,-2.958740234,-2.846435547,-5.943359375,486,-499,329
11921,-2.960449219,-2.845703125,-5.952880859,477,-498,321
11926,-2.958496094,-2.844482422,-5.951660156,471,-503,328
11931,-2.958984375,-2.844726563,-5.950195313,488,-489,322
11936,-2.959716797,-2.845458984,-5.948486328,481,-493,319
11941,-2.958496094,-2.846679688,-5.951660156,499,-476,301
11946,-2.956054688,-2.844970703,-5.952148438,486,-484,311
11951,-2.957519531,-2.845458984,-5.945556641,481,-462,330
11956,-2.959960938,-2.844482422,-5.943115234,480,-493,316
11961,-2.955322266,-2.847167969,-5.939697266,480,-467,334
11966,-2.956054688,-2.844970703,-5.950439453,477,-475,296
11972,-2.955566406,-2.842041016,-5.944091797,498,-484,323
11977,-2.956787109,-2.842773438,-5.947998047,500,-496,295
11982,-2.960449219,-2.845947266,-5.945068359,475,-473,320
11987,-2.958496094,-2.844970703,-5.944824219,490,-498,316
11992,-2.960205078,-2.847412109,-5.944091797,499,-495,321
11997,-2.958251953,-2.843994141,-5.942626953,479,-480,307
12002,-2.958740234,-2.84375,-5.944580078,489,-465,313
12007,-2.954345703,-2.848144531,-5.946533203,500,-470,331
12012,-2.960449219,-2.847412109,-5.939697266,502,-500,314
12017,-2.955810547,-2.84765625,-5.944824219,508,-467,317
12022,-2.95703125,-2.844238281,-5.945556641,497,-495,324
12027,-2.959472656,-2.846191406,-5.94140625,504,-480,307
12032,-2.958007813,-2.842285156,-5.947998047,500,-478,324
12037,-2.957519531,-2.845703125,-5.946289063,500,-494,327
12042,-2.954589844,-2.846191406,-5.951416016,502,-483,305
12047,-2.958984375,-2.845703125,-5.950439453,488,-474,301
12052,-2.958984375,-2.844970703,-5.953857422,502,-484,310
12057,-2.956542969,-2.845458984,-5.946044922,500,-479,329
12062,-2.954345703,-2.846435547,-5.946533203,505,-491,305
12067,-2.958984375,-2.846679688,-5.954101563,495,-471,292
12072,-2.954589844,-2.847412109,-5.944091797,509,-476,341
12077,-2.959472656,-2.845214844,-5.943359375,478,-483,299
12082,-2.959228516,-2.846679688,-5.949951172,486,-475,340
12087,-2.958007813,-2.845703125,-5.944580078,497,-492,321
12092,-2.958984375,-2.846679688,-5.944335938,459,-510,332
12097,-2.95703125,-2.844482422,-5.948730469,485,-505,319
12102,-2.953369141,-2.843261719,-5.947265625,481,-480,314
12107,-2.954833984,-2.845214844,-5.946533203,490,-490,301
12113,-2.957519531,-2.845947266,-5.952148438,489,-485,317
12118,-2.959472656,-2.84375,-5.946044922,528,-475,300
12123,-2.957519531,-2.848144531,-5.944335938,502,-491,320
12128,-2.959716797,-2.843261719,-5.942626953,483,-478,326
12133,-2.957275391,-2.842529297,-5.945800781,490,-487,328
12138,-2.959960938,-2.844726563,-5.947753906,477,-481,297
12143,-2.954833984,-2.844482422,-5.959716797,495,-481,341
12148,-2.953857422,-2.843261719,-5.956298828,467,-483,323
12153,-2.955566406,-2.845947266,-5.950439453,499,-484,316
12158,-2.959228516,-2.844970703,-5.955078125,469,-486,307
12163,-2.954589844,-2.843261719,-5.945800781,486,-459,300
12168,-2.954833984,-2.845214844,-5.948730469,509,-472,338
12173,-2.958251953,-2.844238281,-5.948730469,480,-463,310
12178,-2.956542969,-2.846435547,-5.950683594,494,-487,304
12183,-2.956787109,-2.844482422,-5.949462891,496,-487,326
12188,-2.954101563,-2.846435547,-5.944580078,490,-471,334
12193,-2.954345703,-2.846191406,-5.944580078,474,-488,322
12198,-2.956542969,-2.84375,-5.947998047,505,-508,342
12203,-2.959472656,-2.847900391,-5.948486328,475,-493,315
12208,-2.956054688,-2.842773438,-5.941162109,481,-475,339
12213,-2.952880859,-2.842041016,-5.951416016,507,-474,319
12218,-2.957763672,-2.844482422,-5.944580078,507,-499,324
12223,-2.959228516,-2.842285156,-5.948730469,489,-459,304
12228,-2.961425781,-2.849609375,-5.943847656,490,-464,329
12233,-2.957519531,-2.846191406,-5.944580078,497,-498,315
12238,-2.95703125,-2.843505859,-5.947998047,507,-480,317
12243,-2.959716797,-2.844970703,-5.944335938,506,-480,314
12249,-2.953369141,-2.844238281,-5.947998047,487,-474,315
12254,-2.958007813,-2.845458984,-5.943847656,496,-492,336
12259,-2.958496094,-2.848144531,-5.950195313,473,-499,307
12264,-2.956787109,-2.845703125,-5.943847656,491,-497,294
12269,-2.961669922,-2.842529297,-5.9453125,502,-479,316
12274,-2.958984375,-2.847167969,-5.953125,496,-510,298
12279,-2.959228516,-2.848144531,-5.946044922,493,-487,296
12284,-2.95703125,-2.843505859,-5.942382813,491,-483,331
12289,-2.955078125,-2.842529297,-5.950195313,503,-492,326
12294,-2.960693359,-2.848388672,-5.9375,506,-496,317
12299,-2.956787109,-2.846679688,-5.949462891,511,-462,331
12304,-2.958496094,-2.846435547,-5.944824219,482,-484,312
12309,-2.954589844,-2.843017578,-5.947265625,502,-489,297
12314,-2.959228516,-2.846679688,-5.946777344,500,-480,312
12319,-2.95703125,-2.843017578,-5.950927734,475,-503,317
12324,-2.956054688,-2.84375,-5.944091797,485,-488,325
12329,-2.957763672,-2.840820313,-5.947021484,494,-486,306
12334,-2.95703125,-2.842041016,-5.942871094,493,-482,335
12339,-2.958251953,-2.846923828,-5.950683594,481,-490,315
12344,-2.953125,-2.845458984,-5.949707031,493,-483,340
12349,-2.958251953,-2.842773438,-5.940917969,490,-491,329
12354,-2.954833984,-2.844238281,-5.947265625,477,-472,300
12359,-2.956787109,-2.847900391,-5.950683594,510,-485,308
12364,-2.955810547,-2.843261719,-5.9453125,468,-503,309
12369,-2.957275391,-2.845214844,-5.945068359,485,-470,320
12374,-2.954833984,-2.845947266,-5.94921875,495,-502,306
12379,-2.955810547,-2.845214844,-5.947509766,497,-476,316
12384,-2.958496094,-2.844482422,-5.947998047,488,-493,339
12390,-2.954589844,-2.847167969,-5.953613281,483,-487,326
12395,-2.956787109,-2.845458984,-5.946533203,485,-478,307
12400,-2.959716797,-2.846435547,-5.951171875,508,-466,329
12405,-2.958007813,-2.845214844,-5.953125,501,-504,314
12410,-2.953369141,-2.842773438,-5.952148438,495,-487,310
12415,-2.955322266,-2.84375,-5.9453125,501,-497,341
12420,-2.957763672,-2.845458984,-5.940185547,494,-471,313
12425,-2.957763672,-2.848388672,-5.947998047,489,-482,332
12430,-2.957519531,-2.845458984,-5.947509766,482,-495,339
12435,-2.950439453,-2.842529297,-5.947265625,489,-509,317
12440,-2.957519531,-2.845947266,-5.947998047,495,-512,285
12445,-2.959716797,-2.843017578,-5.947021484,483,-494,299
12450,-2.956054688,-2.84375,-5.951660156,495,-467,312
12455,-2.956054688,-2.842285156,-5.948486328,493,-462,311
12460,-2.957519531,-2.841552734,-5.943603516,484,-479,314
12465,-2.957763672,-2.847900391,-5.947021484,501,-490,334
12470,-2.958984375,-2.845947266,-5.947021484,496,-484,313
12475,-2.958007813,-2.844970703,-5.946777344,481,-483,336
12480,-2.959472656,-2.843505859,-5.951660156,501,-494,306
12485,-2.959472656,-2.841064453,-5.946533203,483,-455,316
12490,-2.955810547,-2.844238281,-5.9453125,500,-499,319
12495,-2.959716797,-2.844970703,-5.946044922,499,-484,320
12500,-2.95703125,-2.844726563,-5.947509766,487,-471,322
12505,-2.958496094,-2.848876953,-5.947265625,479,-473,318
12510,-2.953857422,-2.847412109,-5.948730469,502,-469,305
12515,-2.95703125,-2.84375,-5.941894531,493,-474,303
12520,-2.958984375,-2.846191406,-5.950195313,504,-490,300
12526,-2.958007813,-2.845214844,-5.947021484,476,-490,312
12531,-2.959228516,-2.847900391,-5.948486328,510,-473,326
12536,-2.958007813,-2.847167969,-5.944580078,500,-502,293
12541,-2.958007813,-2.845703125,-5.946289063,494,-496,319
12546,-2.958740234,-2.845458984,-5.951171875,507,-485,332
12551,-2.95703125,-2.847167969,-5.952880859,514,-478,309
12556,-2.95703125,-2.847900391,-5.949707031,493,-503,343
12561,-2.958984375,-2.845703125,-5.949707031,492,-500,314
12566,-2.958007813,-2.844726563,-5.940673828,491,-486,305
12571,-2.959716797,-2.846679688,-5.948486328,483,-513,311
12576,-2.955810547,-2.84765625,-5.952392578,478,-491,328
12581,-2.959228516,-2.841796875,-5.945800781,485,-501,315
12586,-2.954345703,-2.843261719,-5.953125,485,-476,312
12591,-2.958496094,-2.844726563,-5.942138672,500,-464,320
12596,-2.959228516,-2.845703125,-5.949707031,494,-472,317
12601,-2.960205078,-2.844726563,-5.947265625,501,-486,322
12606,-2.958740234,-2.841064453,-5.945800781,494,-481,314
12611,-2.955566406,-2.845458984,-5.945556641,485,-478,332
12616,-2.954589844,-2.846679688,-5.955322266,481,-507,307
12621,-2.956787109,-2.844726563,-5.951904297,487,-489,311
12626,-2.956787109,-2.843505859,-5.944580078,507,-477,339
12631,-2.957519531,-2.842041016,-5.951904297,503,-472,335
12636,-2.956542969,-2.843261719,-5.954101563,479,-464,320
12641,-2.958984375,-2.845458984,-5.941650391,510,-481,303
12646,-2.955078125,-2.842529297,-5.950439453,502,-471,319
12651,-2.958496094,-2.845703125,-5.950683594,479,-485,344
12656,-2.953369141,-2.846435547,-5.944091797,482,-477,328
12662,-2.958496094,-2.847900391,-5.949951172,506,-504,289
12667,-2.958984375,-2.848876953,-5.940185547,491,-481,304
12672,-2.953857422,-2.848876953,-5.947998047,483,-490,329
12677,-2.954589844,-2.848388672,-5.941650391,491,-478,316
12682,-2.957519531,-2.844726563,-5.947021484,480,-499,318
12687,-2.956542969,-2.846191406,-5.948486328,492,-483,329
12692,-2.95703125,-2.843261719,-5.943603516,514,-497,291
12697,-2.957275391,-2.847412109,-5.950439453,487,-473,302
12702,-2.956542969,-2.844970703,-5.950439453,507,-468,330
12707,-2.958496094,-2.848876953,-5.950439453,472,-462,315
12712,-2.956054688,-2.845703125,-5.942626953,492,-486,323
12717,-2.960449219,-2.845703125,-5.950439453,518,-488,330
12722,-2.959228516,-2.843994141,-5.942138672,494,-482,319
12727,-2.960693359,-2.844726563,-5.936035156,490,-485,315
12732,-2.958007813,-2.843017578,-5.947021484,473,-506,330
12737,-2.954345703,-2.842773438,-5.948242188,481,-483,300
12742,-2.957763672,-2.845458984,-5.944091797,490,-486,328
12747,-2.957519531,-2.844970703,-5.947509766,495,-470,316
12752,-2.954589844,-2.843994141,-5.950439453,501,-486,305
12757,-2.954589844,-2.845458984,-5.952880859,494,-498,299
12762,-2.955566406,-2.844726563,-5.944091797,493,-483,299
12767,-2.957275391,-2.841552734,-5.944091797,494,-470,333
12772,-2.958007813,-2.846679688,-5.945800781,472,-486,322
12777,-2.954589844,-2.841552734,-5.9453125,484,-481,318
12782,-2.954833984,-2.843261719,-5.945556641,455,-490,300
12787,-2.956298828,-2.846191406,-5.950683594,480,-481,310
12792,-2.962158203,-2.846923828,-5.946777344,483,-515,309
12797,-2.957275391,-2.849609375,-5.947265625,491,-466,304
12803,-2.958007813,-2.846679688,-5.956542969,481,-483,310
12808,-2.957763672,-2.845214844,-5.942626953,492,-481,306
12813,-2.958984375,-2.843017578,-5.951904297,491,-486,315
12818,-2.952636719,-2.846679688,-5.953369141,472,-481,347
12823,-2.956787109,-2.846191406,-5.954345703,498,-501,319
12828,-2.960449219,-2.849609375,-5.940917969,494,-484,312
12833,-2.957275391,-2.847900391,-5.948730469,481,-475,313
12838,-2.955566406,-2.841796875,-5.946289063,485,-489,309
12843,-2.958251953,-2.845214844,-5.947509766,481,-480,314
12848,-2.954345703,-2.840820313,-5.948974609,499,-486,317
12853,-2.958984375,-2.844482422,-5.947753906,492,-501,315
12858,-2.955810547,-2.842285156,-5.939453125,497,-468,305
12863,-2.956542969,-2.846191406,-5.952636719,516,-502,320
12868,-2.959960938,-2.843994141,-5.947753906,487,-474,306
12873,-2.959716797,-2.846923828,-5.944580078,494,-492,360
12878,-2.957763672,-2.843261719,-5.943847656,478,-481,313
12883,-2.956054688,-2.845703125,-5.949462891,487,-485,309
12888,-2.957519531,-2.846923828,-5.948242188,492,-482,336
12893,-2.957519531,-2.841308594,-5.942626953,485,-502,320
12898,-2.957763672,-2.84375,-5.952880859,502,-495,318
12903,-2.954345703,-2.843017578,-5.953857422,489,-491,342
12908,-2.956542969,-2.849121094,-5.939453125,509,-499,315
12913,-2.958496094,-2.848632813,-5.943603516,482,-464,322
12918,-2.957519531,-2.848876953,-5.945556641,515,-507,329
12923,-2.958740234,-2.846923828,-5.938964844,479,-475,315
12928,-2.959472656,-2.847167969,-5.946533203,488,-499,330
12933,-2.956542969,-2.844726563,-5.948974609,490,-456,327
12939,-2.958496094,-2.84765625,-5.952636719,487,-478,307
12944,-2.955810547,-2.844238281,-5.944824219,513,-491,334
12949,-2.961669922,-2.845947266,-5.944580078,497,-491,332
12954,-2.954833984,-2.847167969,-5.947509766,488,-481,303
12959,-2.957519531,-2.842041016,-5.941650391,500,-476,317
12964,-2.95703125,-2.844970703,-5.939697266,491,-489,327
12969,-2.958740234,-2.846435547,-5.944335938,495,-494,332
12974,-2.954833984,-2.849121094,-5.951171875,497,-470,290
12979,-2.955078125,-2.845458984,-5.949707031,447,-508,334
12984,-2.958007813,-2.844238281,-5.945068359,490,-490,325
12989,-2.960205078,-2.843505859,-5.949462891,503,-497,324
12994,-2.956787109,-2.845703125,-5.946777344,504,-478,313
12999,-2.958740234,-2.843261719,-5.947265625,480,-472,316
13004,-2.953125,-2.842041016,-5.947753906,506,-495,326
13009,-2.962158203,-2.843994141,-5.944091797,516,-487,317
13014,-2.960449219,-2.848144531,-5.951904297,494,-475,309
13019,-2.956787109,-2.846923828,-5.938232422,499,-489,318
13024,-2.958251953,-2.846679688,-5.951660156,491,-479,337
13029,-2.957275391,-2.849121094,-5.948486328,497,-489,325
13034,-2.957275391,-2.846679688,-5.944824219,493,-496,293
13039,-2.955810547,-2.846679688,-5.944580078,470,-490,339
13044,-2.956787109,-2.848632813,-5.953613281,505,-491,304
13049,-2.958984375,-2.841552734,-5.952392578,478,-486,326
13054,-2.958496094,-2.846191406,-5.942871094,475,-485,307
13059,-2.956298828,-2.844970703,-5.949707031,507,-472,304
13064,-2.958496094,-2.842041016,-5.952148438,493,-472,323
13069,-2.958007813,-2.849121094,-5.950439453,506,-488,320
13074,-2.958007813,-2.847167969,-5.945068359,474,-462,312
13080,-2.95703125,-2.844238281,-5.947021484,496,-478,304
13085,-2.955810547,-2.847412109,-5.943603516,494,-492,344
13090,-2.956054688,-2.845947266,-5.951660156,469,-502,334
13095,-2.955078125,-2.844482422,-5.944335938,492,-503,334
13100,-2.958984375,-2.842529297,-5.950683594,508,-494,322
13105,-2.958740234,-2.843994141,-5.947753906,491,-493,313
13110,-2.958984375,-2.843994141,-5.944335938,497,-492,307
13115,-2.962402344,-2.845214844,-5.949707031,518,-457,336
13120,-2.958007813,-2.84765625,-5.953369141,498,-460,311
13125,-2.961181641,-2.844726563,-5.946533203,503,-497,309
13130,-2.958984375,-2.842285156,-5.956054688,507,-497,314
13135,-2.957519531,-2.845214844,-5.946533203,495,-481,304
13140,-2.956787109,-2.844482422,-5.946533203,484,-513,313
13145,-2.955322266,-2.845703125,-5.945068359,469,-489,307
13150,-2.959472656,-2.841308594,-5.942138672,473,-491,350
13155,-2.957519531,-2.841308594,-5.94921875,501,-474,307
13160,-2.959472656,-2.844238281,-5.940429688,490,-487,302
13165,-2.959960938,-2.845703125,-5.949462891,526,-487,317
13170,-2.956542969,-2.845947266,-5.951904297,495,-457,287
13175,-2.960205078,-2.843017578,-5.948486328,501,-465,322
13180,-2.962890625,-2.844238281,-5.946044922,488,-471,303
13185,-2.960449219,-2.844482422,-5.946777344,486,-508,312
13190,-2.952636719,-2.841308594,-5.944335938,486,-482,307
13195,-2.953857422,-2.844238281,-5.945800781,473,-458,313
13200,-2.956787109,-2.844726563,-5.947753906,483,-480,315
13205,-2.957519531,-2.846679688,-5.947265625,498,-483,334
13210,-2.958007813,-2.844482422,-5.942382813,503,-470,314
13216,-2.957275391,-2.843994141,-5.952148438,506,-457,321
13221,-2.956054688,-2.845947266,-5.946533203,510,-486,314
13226,-2.958740234,-2.844482422,-5.949462891,491,-510,284
13231,-2.961669922,-2.844970703,-5.944824219,476,-469,319
13236,-2.9609375,-2.845947266,-5.944580078,486,-471,304
13241,-2.958251953,-2.842285156,-5.949707031,509,-472,322
13246,-2.954833984,-2.842285156,-5.947753906,490,-502,313
13251,-2.956054688,-2.84375,-5.950439453,478,-491,312
13256,-2.960693359,-2.846435547,-5.947998047,500,-495,292
13261,-2.956787109,-2.844482422,-5.947998047,494,-497,323
13266,-2.958984375,-2.843017578,-5.949462891,498,-481,326
13271,-2.957275391,-2.844238281,-5.947265625,496,-486,308
13276,-2.956787109,-2.844482422,-5.941162109,496,-494,298
13281,-2.959472656,-2.847167969,-5.942138672,523,-476,277
13286,-2.95703125,-2.843505859,-5.943847656,514,-477,303
13291,-2.958496094,-2.84375,-5.950195313,505,-515,299
13296,-2.956298828,-2.849853516,-5.947021484,470,-475,305
13301,-2.958740234,-2.84375,-5.949707031,467,-460,297
13306,-2.959716797,-2.843261719,-5.947265625,492,-487,322
13311,-2.958740234,-2.842773438,-5.945556641,506,-480,327
13316,-2.958740234,-2.84375,-5.944091797,478,-465,327
13321,-2.953857422,-2.843505859,-5.941650391,501,-490,321
13326,-2.957763672,-2.846923828,-5.944580078,520,-496,299
13331,-2.956787109,-2.843017578,-5.947265625,496,-461,307
13336,-2.957275391,-2.839599609,-5.949951172,477,-484,320
13341,-2.956054688,-2.844970703,-5.943603516,476,-501,305
13346,-2.955810547,-2.847412109,-5.940917969,469,-467,311
13352,-2.958496094,-2.844482422,-5.943359375,507,-488,317
13357,-2.958740234,-2.843505859,-5.952148438,487,-516,315
13362,-2.955566406,-2.846679688,-5.950439453,500,-450,293
13367,-2.957275391,-2.84375,-5.948974609,489,-483,270
13372,-2.958740234,-2.840820313,-5.945556641,481,-513,312
13377,-2.953613281,-2.845214844,-5.942626953,521,-477,324
13382,-2.957763672,-2.844726563,-5.950927734,519,-493,311
13387,-2.956542969,-2.843994141,-5.947021484,498,-484,304
13392,-2.957763672,-2.845214844,-5.946533203,488,-481,322
13397,-2.961914063,-2.844726563,-5.945800781,506,-460,318
13402,-2.955322266,-2.847167969,-5.942138672,482,-487,301
13407,-2.960693359,-2.847900391,-5.945068359,488,-481,296
13412,-2.962890625,-2.846435547,-5.951660156,473,-488,326
13417,-2.957519531,-2.846435547,-5.942138672,509,-484,321
13422,-2.957519531,-2.84375,-5.950439453,467,-482,315
13427,-2.959472656,-2.841796875,-5.949462891,490,-502,302
13432,-2.957275391,-2.847167969,-5.944091797,486,-467,297
13437,-2.95703125,-2.847167969,-5.944824219,491,-490,348
13442,-2.956054688,-2.843505859,-5.946289063,485,-491,344
13447,-2.957763672,-2.843261719,-5.947509766,457,-482,315
13452,-2.958251953,-2.843261719,-5.945800781,513,-493,312
13457,-2.957519531,-2.848144531,-5.946289063,479,-483,305
13462,-2.956542969,-2.847412109,-5.940673828,496,-474,344
13467,-2.957763672,-2.843994141,-5.950439453,510,-481,309
13472,-2.955078125,-2.846435547,-5.953857422,524,-492,339
13477,-2.957519531,-2.844970703,-5.944091797,490,-484,310
13482,-2.95703125,-2.84765625,-5.943603516,497,-484,295
13487,-2.958251953,-2.844238281,-5.950683594,481,-493,336
13493,-2.956054688,-2.846191406,-5.947998047,499,-491,292
13498,-2.959716797,-2.844238281,-5.951416016,514,-489,318
13503,-2.957519531,-2.845947266,-5.94921875,480,-464,298
13508,-2.957763672,-2.843017578,-5.950195313,508,-477,311
13513,-2.960205078,-2.846191406,-5.940673828,477,-479,308
13518,-2.955078125,-2.841552734,-5.957763672,474,-475,308
13523,-2.957275391,-2.844482422,-5.943603516,470,-482,335
13528,-2.954345703,-2.844970703,-5.944091797,508,-487,321
13533,-2.956298828,-2.844970703,-5.947265625,488,-488,312
13538,-2.962402344,-2.849121094,-5.9453125,506,-492,294
13543,-2.958740234,-2.844482422,-5.945068359,504,-474,308
13548,-2.954833984,-2.845458984,-5.956054688,485,-497,304
13553,-2.959228516,-2.846435547,-5.946044922,482,-479,296
13558,-2.958251953,-2.843261719,-5.946533203,503,-498,332
13563,-2.956542969,-2.843505859,-5.947753906,493,-467,290
13568,-2.954589844,-2.845703125,-5.945068359,498,-491,326
13573,-2.956298828,-2.843505859,-5.946777344,496,-481,298
13578,-2.959716797,-2.845947266,-5.948730469,495,-508,322
13583,-2.954589844,-2.846435547,-5.946289063,493,-479,330
13588,-2.9609375,-2.845947266,-5.939941406,514,-466,297
13593,-2.957763672,-2.84765625,-5.950439453,491,-479,310
13598,-2.950683594,-2.844970703,-5.957763672,511,-506,330
13603,-2.957519531,-2.844726563,-5.948242188,511,-496,330
13608,-2.959472656,-2.842285156,-5.947021484,511,-472,306
13613,-2.960449219,-2.844482422,-5.953613281,487,-478,314
13618,-2.957763672,-2.844970703,-5.942138672,487,-472,338
13623,-2.960693359,-2.839355469,-5.948730469,510,-504,316
13629,-2.957763672,-2.844970703,-5.951660156,506,-468,316
13634,-2.957763672,-2.843505859,-5.949951172,486,-493,319
13639,-2.958984375,-2.843017578,-5.951171875,495,-495,322
13644,-2.959228516,-2.845458984,-5.944580078,501,-474,325
13649,-2.959228516,-2.847412109,-5.946289063,497,-499,317
13654,-2.954101563,-2.844482422,-5.947265625,502,-499,314
13659,-2.957519531,-2.841796875,-5.947998047,505,-494,330
13664,-2.955810547,-2.845214844,-5.950683594,509,-491,312
13669,-2.959716797,-2.847900391,-5.947509766,489,-483,336
13674,-2.955322266,-2.845214844,-5.942871094,485,-477,312
13679,-2.959716797,-2.845458984,-5.946044922,477,-464,313
13684,-2.9609375,-2.842041016,-5.944091797,488,-485,297
13689,-2.958007813,-2.844970703,-5.948974609,503,-474,319
13694,-2.958496094,-2.845458984,-5.943115234,492,-483,328
13699,-2.958007813,-2.848144531,-5.94921875,482,-485,318
13704,-2.955566406,-2.847167969,-5.943847656,495,-480,329
13709,-2.9609375,-2.846191406,-5.950439453,481,-472,325
13714,-2.958984375,-2.842529297,-5.951171875,488,-499,309
13719,-2.959472656,-2.849121094,-5.945800781,486,-452,324
13724,-2.957763672,-2.84765625,-5.949951172,485,-479,318
13729,-2.960449219,-2.843994141,-5.955322266,501,-493,322
13734,-2.956298828,-2.844970703,-5.945556641,504,-475,303
13739,-2.958496094,-2.843261719,-5.938720703,498,-488,314
13744,-2.954833984,-2.845458984,-5.947021484,499,-479,323
13749,-2.95703125,-2.843017578,-5.948486328,493,-476,324
13754,-2.961181641,-2.848876953,-5.947753906,494,-464,305
13759,-2.956542969,-2.844238281,-5.947998047,486,-491,329
13764,-2.958251953,-2.843505859,-5.955566406,479,-486,305
13770,-2.958007813,-2.845214844,-5.94921875,483,-496,313
13775,-2.959228516,-2.843994141,-5.945556641,501,-481,344
13780,-2.958740234,-2.84375,-5.944580078,465,-487,303
13785,-2.955566406,-2.84375,-5.943359375,490,-481,338
13790,-2.958496094,-2.846191406,-5.943359375,491,-489,317
13795,-2.959716797,-2.845703125,-5.949951172,507,-466,321
13800,-2.953613281,-2.845458984,-5.947021484,527,-500,309
13805,-2.961181641,-2.845214844,-5.942871094,499,-480,306
13810,-2.956542969,-2.84375,-5.947998047,496,-489,322
13815,-2.957275391,-2.847167969,-5.953613281,478,-472,330
13820,-2.959960938,-2.846679688,-5.946777344,494,-484,312
