Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
1798,-2.948242188,-3.824707031,-4.94140625,474,-491,381
1803,-2.945800781,-3.825683594,-4.935546875,458,-473,375
1808,-2.948730469,-3.823730469,-4.932617188,448,-491,369
1813,-2.946289063,-3.825195313,-4.934814453,459,-472,375
1818,-2.948242188,-3.826660156,-4.934082031,443,-482,381
1823,-2.950195313,-3.826171875,-4.932128906,468,-477,359
1828,-2.949951172,-3.828369141,-4.937988281,458,-483,376
1833,-2.944335938,-3.827148438,-4.933349609,471,-495,371
1838,-2.946044922,-3.822753906,-4.934814453,466,-479,355
1843,-2.948730469,-3.824707031,-4.931640625,435,-483,382
1848,-2.944580078,-3.828369141,-4.931396484,440,-479,367
1853,-2.947509766,-3.822753906,-4.935058594,455,-482,362
1858,-2.947998047,-3.827636719,-4.937255859,463,-478,372
1863,-2.948242188,-3.823730469,-4.932861328,467,-476,378
1868,-2.945556641,-3.823486328,-4.936523438,463,-495,400
1874,-2.945800781,-3.824707031,-4.924560547,458,-479,407
1879,-2.948486328,-3.826171875,-4.931640625,460,-477,386
1884,-2.947509766,-3.825195313,-4.932617188,469,-490,377
1889,-2.948974609,-3.828125,-4.932861328,458,-493,372
1894,-2.944335938,-3.823974609,-4.936767578,431,-465,368
1899,-2.9453125,-3.827392578,-4.935791016,459,-477,378
1904,-2.947998047,-3.826660156,-4.9375,437,-494,383
1909,-2.950683594,-3.823242188,-4.937011719,446,-475,405
1914,-2.949707031,-3.824951172,-4.934814453,434,-484,369
1919,-2.947265625,-3.823974609,-4.938720703,465,-489,366
1924,-2.949707031,-3.822753906,-4.934326172,460,-495,358
1929,-2.949462891,-3.827148438,-4.940185547,467,-474,384
1934,-2.947753906,-3.826416016,-4.929199219,462,-486,357
1939,-2.947753906,-3.822753906,-4.937255859,448,-487,365
1944,-2.950683594,-3.825439453,-4.930419922,435,-491,374
1949,-2.949707031,-3.826904297,-4.929443359,454,-490,373
1954,-2.944335938,-3.822998047,-4.928955078,469,-490,380
1959,-2.946533203,-3.823974609,-4.935302734,471,-463,393
1964,-2.944335938,-3.821777344,-4.933105469,434,-503,369
1969,-2.947998047,-3.825683594,-4.931640625,445,-498,374
1974,-2.949951172,-3.822021484,-4.933349609,437,-470,411
1979,-2.946533203,-3.824951172,-4.930419922,444,-464,373
1984,-2.950927734,-3.825683594,-4.933349609,469,-462,368
1989,-2.950439453,-3.827636719,-4.935058594,463,-489,398
1994,-2.946289063,-3.828369141,-4.932373047,462,-480,368
1999,-2.947509766,-3.826904297,-4.931640625,459,-503,404
2004,-2.949951172,-3.827392578,-4.936279297,491,-475,394
2010,-2.948974609,-3.824707031,-4.934570313,450,-489,379
2015,-2.946044922,-3.825927734,-4.933837891,472,-482,378
2020,-2.943847656,-3.827392578,-4.928710938,465,-478,377
2025,-2.953613281,-3.818847656,-4.93359375,454,-485,396
2030,-2.947021484,-3.826171875,-4.937011719,473,-479,380
2035,-2.947509766,-3.824707031,-4.937988281,472,-480,380
2040,-2.947753906,-3.825439453,-4.934326172,450,-485,386
2045,-2.949707031,-3.825439453,-4.932861328,456,-498,392
2050,-2.948974609,-3.829833984,-4.932128906,456,-487,372
2055,-2.943359375,-3.824707031,-4.940185547,447,-492,372
2060,-2.946044922,-3.825195313,-4.932128906,473,-495,392
2065,-2.950195313,-3.825683594,-4.935546875,466,-479,388
2070,-2.94921875,-3.825927734,-4.939697266,447,-489,381
2075,-2.950683594,-3.827636719,-4.934570313,442,-469,365
2080,-2.944580078,-3.826171875,-4.93359375,446,-478,369
2085,-2.953125,-3.825439453,-4.937744141,461,-495,367
2090,-2.946777344,-3.827148438,-4.932861328,479,-510,378
2095,-2.94921875,-3.824707031,-4.936523438,461,-476,373
2100,-2.948242188,-3.823242188,-4.936523438,475,-489,400
2105,-2.950927734,-3.822021484,-4.936523438,471,-492,381
2110,-2.950927734,-3.825439453,-4.936767578,444,-488,385
2115,-2.9453125,-3.826904297,-4.936279297,458,-491,391
2120,-2.950195313,-3.825439453,-4.935546875,465,-478,396
2125,-2.949951172,-3.827148438,-4.930908203,455,-496,379
2130,-2.945068359,-3.828613281,-4.937011719,466,-480,409
2135,-2.947265625,-3.825195313,-4.936767578,470,-497,391
2140,-2.948974609,-3.822021484,-4.932373047,457,-455,389
2146,-2.948242188,-3.825439453,-4.936767578,467,-472,400
2151,-2.950195313,-3.822998047,-4.931396484,461,-488,335
2156,-2.946533203,-3.825195313,-4.927734375,451,-489,386
2161,-2.9453125,-3.826660156,-4.940917969,469,-470,380
2166,-2.948730469,-3.826660156,-4.932617188,452,-487,362
2171,-2.946777344,-3.824707031,-4.936035156,448,-482,392
2176,-2.950683594,-3.824707031,-4.936523438,448,-485,403
2181,-2.946533203,-3.826416016,-4.932373047,463,-465,372
2186,-2.9453125,-3.831298828,-4.939941406,438,-467,370
2191,-2.948486328,-3.825439453,-4.936767578,463,-477,378
2196,-2.947021484,-3.824462891,-4.937255859,475,-503,360
2201,-2.945800781,-3.822998047,-4.940185547,456,-471,369
2206,-2.950683594,-3.827636719,-4.933105469,450,-466,364
2211,-2.944580078,-3.824462891,-4.928955078,458,-489,383
2216,-2.949462891,-3.823486328,-4.931396484,443,-475,374
2221,-2.947509766,-3.827148438,-4.93359375,457,-478,379
2226,-2.944824219,-3.823486328,-4.925537109,477,-513,366
2231,-2.946289063,-3.824951172,-4.927001953,456,-486,361
2236,-2.946777344,-3.825683594,-4.932617188,462,-474,364
2241,-2.951904297,-3.825439453,-4.929199219,456,-466,383
2246,-2.947265625,-3.828125,-4.937744141,455,-490,384
2251,-2.948242188,-3.823730469,-4.9375,452,-470,355
2256,-2.945556641,-3.823242188,-4.927734375,480,-481,370
2261,-2.943115234,-3.827880859,-4.941650391,465,-484,375
